Headline,Source,Date,Word Count,Text,Company,Industry,IPO Period,Day of Week,Source Tier,Sentiment,List Price,Market Price,Difference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weibo Can't Retweet Twitter IPO -- Heard on the Street,Dow Jones News Service,10/9/2013,546,Sina Corp. (SINA) has been sharing in the excitement over Twitter Inc.'s planned initial public offering. But investors may be getting ahead of themselves.,Twitter,Technology,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From CEO Dick Costolo to Peter Chernin: Who Gets Rich in Twitter's IPO,Hollywood Reporter,10/9/2013,583,"This story first appeared in the Oct. 18 issue of The Hollywood Reporter magazine. When President Obama won the 2012 U.S. presidential election, he first declared victory not on television but on Twitter.",Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter; NYSE, Nasdaq fight for IPO",Norwich Bulletin,10/9/2013,1044,,Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter filing shows Nov. 15 IPO date?,San Francisco Business Times Online,10/9/2013,276,"Twitter apparently identified Nov. 15 ""inadvertently"" as the date for its initial public stock offering in a recent regulatory filing, according to PrivCo. , a New York firm that tracks private company doings.",Twitter,Technology,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter tips hand to secret IPO date,Silicon Valley/San Jose Business Journal,10/9/2013,333,"Since Twitter announced it was going public, the microblogging company has taken pains only to release as much information as the law requires, and no more. It kept its S-1 filing secret until the last possible moment, and it revealed fewer ...",Twitter,Technology,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO will widen Silicon Valley's VC cashout lead,Silicon Valley/San Jose Business Journal,10/9/2013,377,"In the big game world of venture investing, it makes sense to make tracks to the most fertile hunting ground É?? Silicon Valley. That's the message in a report this week from New York research firm CB Insights which points out that that more ...",Twitter,Technology,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tangling over Twitter: NYSE, Nasdaq fight for IPO",The Daily Citizen,10/9/2013,1057,,Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tangling over Twitter; NYSE, Nasdaq fight for IPO",The Evening Telegram,10/9/2013,1046,,Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tangling over Twitter; NYSE, Nasdaq fight for IPO",The Evening Tribune,10/9/2013,1046,,Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NYSE, Nasdaq fight for Twitter IPO",The Hawk Eye,10/9/2013,406,"NEW YORK -- Twitter's stock debut is the biggest coming-out party since Facebook, and Wall Street's largest exchanges are fighting to host it.",Twitter,Technology,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tangling over Twitter; NYSE, Nasdaq in IPO fight",The MetroWest Daily News,10/9/2013,1040,,Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tangling over Twitter; NYSE, Nasdaq fight for IPO",The Register-Mail,10/9/2013,1046,,Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tangling over Twitter: NYSE, Nasdaq fight for IPO",The San Mateo Daily Journal,10/9/2013,1040,,Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Where will Twitter land?; Social media giant weighs options before IPO,The Star-Ledger,10/9/2013,645,,Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tangling over Twitter's debut: NYSE, Nasdaq fight for IPO Tangling over Twitter; NYSE, Nasdaq in IPO fight Twitter; NYSE, Nasdaq fight for IPO Where will Twitter land?; Social media giant weighs options before IPO Tangling over Twitter: NYSE, Nasdaq fight for IPO Tangling over Twitter: NYSE, Nasdaq fight for IPO Tangling over Twitter; NYSE, Nasdaq fight for IPO Tangling over Twitter; NYSE, Nasdaq fight for IPO Tangling over Twitter; NYSE, Nasdaq fight for IPO","The Times (Trenton, NJ)",10/9/2013,964,"NEW YORK - Twitter's stock debut is the biggest coming-out party since Facebook, and Wall Street's largest exchanges are fighting to host it.",Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NYSE, Nasdaq fight for Twitter IPO","The Times (Trenton, NJ)",10/9/2013,216,"NEWYORK Twitter's stock debut is the biggest comingout party since Facebook, and Wall Street's largest exchanges are fighting to host it. The company has yet to announce an exchange, but when its shares go public - most likely before ...",Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Big Hole in Twitter's IPO Filing The Big Hole in Twitter's IPO Filing DJ The Big Hole in Twitter's IPO Filing DJ The Big Hole in Twitter's IPO Filing The Big Hole in Twitter's IPO Filing; Plenty of Numbers, but No Real Insig... DJ A Great Big Hole In Twitter's IPO Filing",Dow Jones News Service,10/10/2013,859,"By Dennis K. Berman  Have no fear, Twitter Inc. should be worth piles of money when it sells shares to the public. Back in February, my back-of-the-envelope guess was that it could be valued at more than $12 billion, a level it will ...",Twitter,Technology,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Big Hole in Twitter's IPO Filing,Dow Jones News Service,10/10/2013,859,,Twitter,Technology,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Big Hole in Twitter's IPO Filing,Dow Jones News Service,10/10/2013,869,,Twitter,Technology,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Great Big Hole In Twitter's IPO Filing,Dow Jones News Service,10/10/2013,854,,Twitter,Technology,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Big Hole in Twitter's IPO Filing; Plenty of Numbers, but No Real Insig...",The Wall Street Journal,10/10/2013,846,,Twitter,Technology,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weibo Can't Hope to Simply Retweet Twitter IPO Success,The Wall Street Journal,10/10/2013,427,Sina has been sharing in the excitement over Twitter's planned initial public offering. But investors may be getting ahead of themselves.,Twitter,Technology,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What's Missing From Twitter IPO Filing -- WSJ Blog,The Wall Street Journal,10/10/2013,165,(This story has been posted on The Wall Street Journal Online's Digits blog at http://blogs.wsj.com/digits/) Dennis K. Berman's column The Game points out what's missing from Twitter's IPO filing: the basics.,Twitter,Technology,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What's Missing From Twitter IPO Filing -- WSJ Blog,The Wall Street Journal,10/10/2013,175,(This story has been posted on The Wall Street Journal Online's Digits blog at http://blogs.wsj.com/digits/) Dennis K. Berman's column The Game points out what's missing from Twitter's IPO filing: the basics.,Twitter,Technology,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Everything you want to know about the Twitter IPO,U-Wire,10/10/2013,537,"John Carroll University ; Cleveland, OH - business & finance By Anthony Ahlegian This past week, Twitter Inc., an online social networking and microblogging service founded in 2007 and headquartered in San Francisco, has been in headlines ...",Twitter,Technology,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Said to Pay About 3.25% for IPO Bankers' Fee,Bloomberg,10/11/2013,28,,Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name-dropping highlights Twitter's unique IPO risk,Chicago Tribune,10/11/2013,643,"Celebrity chef Mario Batali landed on a new promotional platform last week, one that was regulatory rather than razzle-dazzle: the opening pages of Twitter's 234-page document on its initial public offering.",Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jack Dorsey: With looming Twitter IPO and Square's new digs, innovator's hot streak continues",Contra Costa Times,10/11/2013,1275,"SAN FRANCISCO -- Jack Dorsey may shy from being called the Steve Jobs of his generation, but there's no question he's on one hell of a hot streak.",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Said to Pay About 3.25% for IPO Bankers' Fee -Bloomberg,Dow Jones News Service,10/11/2013,140,,Twitter,Technology,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Said to Pay About 3.25% for IPO Bankers' Fee -Bloomberg,Dow Jones News Service,10/11/2013,12,Twitter Said to Pay About 3.25% for IPO Bankers' Fee -Bloomberg,Twitter,Technology,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Said to Pay About 3.25% for IPO Bankers' Fee -Bloomberg Twitter Said to Pay About 3.25% for IPO Bankers' Fee -Bloomberg,Dow Jones News Service,10/11/2013,140,"Twitter Inc. is planning to pay bankers a fee of about 3.25% in an initial public offering in which it hopes to raise more than $1 billion, Bloomberg reported Friday, citing people with knowledge of the matter.",Twitter,Technology,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Said to Pay About 3.25% for IPO Bankers' Fee -Bloomberg Twitter Said to Pay About 3.25% for IPO Bankers' Fee -Bloomberg,Dow Jones News Service,10/11/2013,150,"Twitter Inc. is planning to pay bankers a fee of about 3.25% in an initial public offering in which it hopes to raise more than $1 billion, Bloomberg reported Friday, citing people with knowledge of the matter.",Twitter,Technology,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jack Dorsey: With looming Twitter IPO and Square's new digs, innovator's hot streak continues",The Oakland Tribune,10/11/2013,1261,"SAN FRANCISCO -- Jack Dorsey may shy from being called the of his generation, but there's no question he's on one hell of a hot streak. Square, the mobile-payments startup that's landed $340 million in venture capital, just moved into ...",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How Twitter Insiders Cut Their Taxes; A careful reading of the Twitter prospectus shows that insiders have been making moves to minimize inv...,The Wall Street Journal,10/11/2013,1161,"Twitter's elite aren't just planning the firm's initial public offering. They are protecting their estates. The social-networking company's chairman, Jack Dorsey, is 36 years old, while Evan Williams, the largest individual shareholder, is ...",Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Game: A Great Big Hole In Twitter's IPO Filing,The Wall Street Journal,10/11/2013,842,"Have no fear, Twitter Inc. should be worth piles of money when it sells shares to the public. Back in February, my back-of-the-envelope guess was that it could be valued at more than $12 billion, a level it will probably easily beat.",Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter's IPO banker's fees higher than Facebook's debut,Washington Business Journal Online,10/11/2013,107,"Twitter Inc. says it plans to pay bankers a fee of about 3.25 percent for its initial public offering, according to Bloomberg. Twitter's IPO is expected to raise more than $1 billion and is leaning toward listing on the New York Stock ...",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Squeezes Banks on IPO DJ Twitter Squeezes Banks on IPO DJ Twitter Squeezes Banks on IPO Twitter Squeezes Banks on IPO; Microblogging Service Near Completion of $1 ... Twitter Squeezes Banks On IPO,Dow Jones News Service,10/13/2013,1114,Twitter Inc. is parlaying its surging popularity and the intense competition among banks for Internet deals to squeeze unusually favorable terms from the firms that will take it public.,Twitter,Technology,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Squeezes Banks on IPO,Dow Jones News Service,10/13/2013,1124,,Twitter,Technology,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Squeezes Banks on IPO; Microblogging Service Near Completion of $1 ...,The Wall Street Journal,10/13/2013,1094,,Twitter,Technology,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Squeezes Banks on IPO -- All Things D,All Things Digital,10/14/2013,139,(This story has been posted on The Wall Street Journal Digital Network's AllThingsD site at http://allthingsd.com/) By Telis Demos Twitter is parlaying its surging popularity and the intense competition among banks for Internet deals to ...,Twitter,Technology,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Squeezes Banks on IPO -- All Things D,All Things Digital,10/14/2013,149,(This story has been posted on The Wall Street Journal Digital Network's AllThingsD site at http://allthingsd.com/) By Telis Demos Twitter is parlaying its surging popularity and the intense competition among banks for Internet deals to ...,Twitter,Technology,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter negotiates supreme IPO bank rate fee,Portland Business Journal Online,10/14/2013,121,"When you have leverage, use it. That's what Twitter is doing. For its IPO, the San Francisco social media firm has bank fees set at 3.25 percent of money raised, The Wall Street Journal reported, the lowest percent on a U.S.-listed IPO in ...",Twitter,Technology,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter pushing banks on IPO,San Francisco Business Times Online,10/14/2013,105,Twitter Inc. is taking advantage of competition among banks to gain more-favorable terms for its initial public offering.  The Wall Street Journal reports the fees that banks will receive for selling Twitter's shares will likely be the ...,Twitter,Technology,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter's market: Company nabs awesome IPO bank fee rate,Silicon Valley/San Jose Business Journal,10/14/2013,258,"When you have leverage, use it. That's what Twitter is doing. For its IPO, the San Francisco social media firm has bank fees set at 3.25 percent of money raised, The Wall Street Journal reported, the lowest percent on a U.S.-listed IPO in ...",Twitter,Technology,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter IPO fails to excite readers, but it's a different story for Colbert",Tampa Bay Business Journal Online,10/14/2013,187,Fewer than one-third of Tampa Bay Business Journal readers who responded to our Business Pulse poll about Twitter's planned initial public offering said they would buy stock in the company.,Twitter,Technology,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Squeezes Banks On IPO,The Wall Street Journal,10/14/2013,1098,,Twitter,Technology,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter squeezing banks on its IPO Twitter squeezing banks on its IPO,Washington Business Journal Online,10/14/2013,152,"Twitter Inc. is parlaying its popularity and the intense competition among Wall Street banks for Internet deals to squeeze unusually favorable terms from the firms that will take it public, the Wall Street Journal reports.",Twitter,Technology,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter squeezing banks on its IPO,Austin Business Journal Online,10/15/2013,152,,Twitter,Technology,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter eyes low IPO fees (Video),Business First of Buffalo Online,10/15/2013,6,Twitter eyes low IPO fees (Video),Twitter,Technology,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Twitter IPO Expected to Price After Market Close Nov. 14 But Date Is 'Fluid' -CNBC,CNBC,10/15/2013,16,Source: Twitter IPO Expected to Price After Market Close Nov. 14 But Date Is 'Fluid' -CNBC,Twitter,Technology,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO Expected to Price After Market Close Nov. 14 But Date Is 'Fluid' ,CNBC,10/15/2013,31,,Twitter,Technology,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Sampling of New Facts From Twitter's IPO -- WSJ Blog,Dow Jones News Service,10/15/2013,413,,Twitter,Technology,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Plans To List Shares on NYSE in IPO -- Filing Twitter Plans To List Shares on NYSE in IPO,Dow Jones News Service,10/15/2013,279,"The New York Stock Exchange won the listing of microblogging website Twitter Inc., striking the Big Board's strongest blow yet in stock exchanges' battle for a new guard of technology listings.",Twitter,Technology,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Plans To List Shares on NYSE in IPO -- Filing,Dow Jones News Service,10/15/2013,557,"Twitter Picks NYSE for Listing - The New York Stock Exchange won the listing of microblogging website Twitter Inc., striking the Big Board's strongest blow yet in stock exchanges' battle ...",Twitter,Technology,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Plans To List Shares on NYSE in IPO,Dow Jones News Service,10/15/2013,276,,Twitter,Technology,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Inc Picks Nyse For IPO-Reuters,Reuters,10/15/2013,44,"Date Announced: 20131015 Reuters reported that Twitter Inc is now expected to kick off its investor roadshow on October 28, 2013 where it will pitch its offering to Wall Street before shares start trade in mid-November.",Twitter,Technology,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Setting the table for IPO, Twitter says revenue doubled, but losses tripled",San Francisco Business Times Online,10/15/2013,185,"Twitter's third quarter revenue doubled and losses tripled compared with the same period last year, according to an updated regulatory statement filed in connection with its anticipated $1 billion initial public stock offering.",Twitter,Technology,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter squeezes banks for favorable IPO terms,The Denver Post,10/15/2013,262,Twitter Inc. is parlaying its surging popularity and the intense competition among banks for Internet deals to squeeze unusually favorable terms from the firms that will take it public.,Twitter,Technology,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Sampling of New Facts From Twitter's IPO -- WSJ Blog A Sampling of New Facts From Twitter's IPO -- WSJ Blog A Sampling of New Facts From Twitter's IPO -- WSJ Blog,The Wall Street Journal,10/15/2013,410,(This story has been posted on The Wall Street Journal Online's MoneyBeat blog at http://blogs.wsj.com/moneybeat/) By Maxwell Murphy An updated look at Twitter's financials and inner workings was released Tuesday.,Twitter,Technology,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Sampling of New Facts From Twitter's IPO -- WSJ Blog A Sampling of New Facts From Twitter's IPO -- WSJ Blog,The Wall Street Journal,10/15/2013,432,(This story has been posted on The Wall Street Journal Online's MoneyBeat blog at http://blogs.wsj.com/moneybeat/) By Maxwell Murphy An updated look at Twitter's financials and inner workings was released Tuesday.,Twitter,Technology,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PrivCo Predicts Twitter's IPO Date,Wireless News,10/15/2013,356,"PrivCo announced that its analysis uncovered that Twitter (PrivCo Private Company Ticker TWITINP) revealed a likely IPO date of November 15, in revisions to its SEC Form S-1 prospectus.",Twitter,Technology,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nasdaq's hope to get Twitter IPO dashed for good,New York Post,10/16/2013,223,"Bye-bye, birdie! Bob Greifeld's Nasdaq OMX has lost the Twitter tweetstakes to its rival New York Stock Exchange Euronext. San Francisco-based micro-blogging firm Twitter indicated in an amended regulatory filing that it will list its initial ...",Twitter,Technology,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter's losses mount ahead of IPO,The Journal,10/16/2013,195,NEW YORK - Twitter's losses are mounting as the online messaging service prepares to make its stock market debut. A regulatory filing Tuesday disclosed the San Francisco company lost nearly $65 million during the three months ending in ...,Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter's choice of NYSE bolsters Big Board's web-IPO allure Twitter flies to NYSE; New York Stock Exchange beats out Nasdaq for social media giant's IPO Twitter flies to New York Stock Exchange NYSE beats Nasdaq for social media giant's IPO,"The State (Columbia, SC)",10/16/2013,425,NEW YORK Twitter's decision to list on the New York Stock Exchange is a victory for the Big Board that opens the door for more Internet listings.,Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter's IPO generates buzz, skepticism; Some analysts see success if lessons are learned from Facebook's mistakes",The Washington Times,10/16/2013,859,"Wall Street hasn't always been friendly to the darlings of Silicon Valley, but Twitter is hoping to buck the trend as it prepares for next month's highly anticipated IPO on Wall Street.",Twitter,Technology,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter plans Post-IPO, NYSE listing",USA Today,10/16/2013,186,The New York Stock Exchange is edging out its tech-heavy rival Nasdaq for the biggest stock debut of the year. Twitter says it will list shares on the NYSE after its initial public offering. The microblogging service doesn't say in its ...,Twitter,Technology,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter taps Google ad executive before IPO,San Francisco Business Times Online,10/17/2013,133,Twitter has hired a Google advertising executive to head retailer ad sales as the company beefs up its workforce ahead of an initial public offering.,Twitter,Technology,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
